id,_record_active,Org Name,Org ABN,Org Main Phone,Org Website,Org Industry,Org Addr Street 1,Org Addr Street 2,Org Addr Suburb,Org Addr State,Org Addr PC,Org Addr Country,Org Addr Postal Street 1,Org Addr Postal Street 2,Org Addr Postal Suburb,Org Addr Postal State,Org Addr Postal PC,Org Addr Postal Country,Org Addr for Invoice,Org Group Status,Org Group Parent,Org Group Parent ID,Org ActiveStatus,Org Business Search Words
4904,1,Mirzazadeh FT Nominees Pty Ltd,,,,Trust/ trustee,C/- JGC Partners,"Level 17, 9 Castlereagh Street",SYDNEY,NSW,2000,,C/- JGC Partners,"Level 17, 9 Castlereagh Street",SYDNEY,NSW,2000,,Street,Parent,Mirzazadeh FT Nominees Pty LTd,4904,Active,
4905,1,Rilin Investments Pty Ltd,,,,Real estate/ property developer,"Suite 54, Jones Bay Wharf",26-32 Pirrama Road,Pyrmont,NSW,2009,Australia,"Suite 54, Jones Bay Wharf",26-32 Pirrama Road,Pyrmont,NSW,2009,Australia,Street,Parent,,,Active,
4906,1,Coolabah Group,,,,Farming and agriculture,By email only:,duncan.chessell@mac.com,,,,,By email only:,duncan.chessell@mac.com,,,,,Street,Parent,Coolabah Group,4906,Active,"Mining
Exploration"
4907,1,Tough Industrial Pty Ltd,,,,Manufacturing,C/- Letcher Moroney Chartered Accountants,31 Alfred Terrace,Streaky Bay,SA,5680,,C/- Letcher Moroney Chartered Accountants,31 Alfred Terrace,Streaky Bay,SA,5680,,Street,Parent,,,Active,
4908,1,Ninth Floor Selborne Chambers,,,www.9selbourne.com.au,Barrister/ chambers,Level 9,174 Phillip Street,Sydney,NSW,2000,,Level 9,174 Phillip Street,Sydney,NSW,2000,,Street,Parent,,,Active,
4909,1,RTA UT Nominees Pty Ltd,,,,*,"Care of JGC Partners
Level 17",9 Castlereagh Street,Sydney,NSW,2000,Australia,"Care of JGC Partners
Level 17",9 Castlereagh Street,Sydney,NSW,2000,Australia,Street,Parent,,,Active,
4910,1,Affordable Housing Consultant,,08-8232-7623,www.affordablehousingcounsulting.com.au,Professional services,Level 2,300 Flinders Street,Adelaide,SA,5000,,Level 2,300 Flinders Street,Adelaide,SA,5000,,Street,Parent,Affordable Housing Consultant,4910,Active,
4911,1,A.C. Ireland Pty Ltd Superannuation Fund,,,,Super Fund,6 Hartley Street,,Port Augusta,SA,5007,,6 Hartley Street,,Port Augusta,SA,5007,,Street,Parent,,,Active,
4912,1,ARE Shaw Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,WAYVILLE,SA,5034,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,WAYVILLE,SA,5034,,Street,Parent,,,Active,
4913,1,Fore Shaw Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,WAYVILLE,SA,5034,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,WAYVILLE,SA,5034,,Street,Parent,,,Active,
4914,1,Whitehead Group of Companies,,,,Transport and logistics,By email: admin@whiteheadgroup.com.au,,,,,,By email: admin@whiteheadgroup.com.au,,,,,,Street,Parent,,,Active,"Transport, logistics, Mount Gambier"
4915,1,ActiveOps Pty Ltd,,,,Professional services,231 Kensington Road,,Kensington,SA,5068,Australia,231 Kensington Road,,Kensington,SA,5068,Australia,Street,Parent,ActiveOps Pty Ltd,4915,Active,
4916,1,Nudgeeone Investments Pty Ltd,,,,Real estate/ property developer,Care of 46 Greenhill Road,,Wayville,SA,5034,Australia,Care of 46 Greenhill Road,,Wayville,SA,5034,Australia,Street,Parent,Nudgeeone Investments Pty Ltd,4916,Active,"Property investment
Holding company"
4917,1,JC Consulting Asia Pty Ltd,,03-9018-5387,www.jcconsultingasia.com,Financial services,,,,,,,,,,,,,Street,Parent,JC Consulting Asia Pty Ltd,4917,Active,
4918,1,Museums & Galleries of NSW,,02-9252-8300,www.mgnsw.org.au,Industry Association,"Level 1, The Arts Exchange",10 Hickson Road,The Rocks,NSW,2000,Australia,"Level 1, The Arts Exchange",10 Hickson Road,The Rocks,NSW,2000,Australia,Street,Parent,,,Active,"Museums, Gallerie, Arts"
4919,1,Ron Horfiniak & Associates,,,,Financial services,46 Maysia Street,,Canterbury,VIC,3126,,46 Maysia Street,,Canterbury,VIC,3126,,Street,Parent,,,Active,
4920,1,Nippon Life Insurance Company,,03-5533-1429,,Insurance Broker,1-6-6 Marunouchi,Chiyoda-Ku,Tokyo,,100-8288,Japan,1-6-6 Marunouchi,Chiyoda-Ku,Tokyo,,100-8288,Japan,Street,Parent,Nippon Life Insurance Company,4920,Active,
4921,1,Steel project Services Pty Ltd,,02-9960-6611,,Building and construction,"Level 1, Suite 1",142-144 Spit Road,Mosman,NSW,2088,,"Level 1, Suite 1",142-144 Spit Road,Mosman,NSW,2088,,Street,Parent,Steel project Services Pty Ltd,4921,Active,
4922,1,CBRE Strata Sales,,02-9333-9022,www.cbre.com.au,Real estate/ property developer,Level 21,363 George Street,Sydney,NSW,2000,,Level 21,363 George Street,Sydney,NSW,2000,,Street,Parent,CBRE Strata Sales,4922,Active,
4923,1,D & V Services,,08-8283-2700,,Building and construction,1 Cheviot Road,,Salisbury South,SA,5106,Australia,PO Box 60,,Salisbury South,SA,5106,Australia,Street,Parent,,,Active,
4924,1,Sahara Mugavin Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,,Street,Parent,,,Active,
4925,1,Moore Stephens Northern Territpry,,,http://www.moorestephens.com.au,Financial services,7/90 Ross Smith Avenue,,Fannie Bay,NT,820,,7/90 Ross Smith Avenue,,Fannie Bay,NT,820,,Street,Parent,Moore Stephens Northern Territpry,4925,Active,
4926,1,Roakin Trust,,,,Trust/ trustee,128 Childers Street,,North Adelaide,SA,5006,,PO Box 214,,NORTH ADELAIDE ,SA,5006,,Postal,Parent,Roakin Trust,4926,Active,
4927,1,Esprithymn Pty Ltd ATF Dury Super Fund,,,,Trust/ trustee,PO Box 143,,OATLEY,NSW,2223,Australia,PO Box 143,,OATLEY,NSW,2223,Australia,Street,Parent,Esprithymn Pty Ltd,4927,Active,
4928,0,Test Org,,,,,,,,,,,,,,,,,Street,Parent,Test Org,4928,Active,
4929,1,Leda Holdings Pty Ltd,,,,,Level 11,5 Hunter Street,Sydney,NSW,2000,Australia,Level 11,5 Hunter Street,Sydney,NSW,2000,Australia,Street,Parent,Leda Holdings Pty Ltd,4929,Active,
4930,1,Coorong Realty,,85724555,https://coorongrealty.com.au,Building and construction,93A Railway Terrace,,TAILEM BEND SA 5260,,,,93A Railway Terrace,,TAILEM BEND SA 5260,,,,Street,Parent,,,Active,
4931,1,Eezee Order,,,,Information technology,,,,,,,,,,,,,Street,Parent,Eezee Order,4931,Active,"Software development
Hospitality
Stock ordering system"
4932,1,Arbit Each Way Pty Ltd,,,,,By email: jeroenangela@charanda.net,Copy to: 13-17 The Chase,Forestdale,QLD,4118,Australia,By email: jeroenangela@charanda.net,Copy to: 13-17 The Chase,Forestdale,QLD,4118,Australia,Street,Parent,,,Active,
4933,1,Bentleys,,08-8372-7900,bentleys.com.au,Financial services,Level 2 ,19 Frome Street,Adelaide,SA,5000,Australia,GPO Boc 939,,Adelaide,SA,5000,Australia,Street,Parent,Bentleys,4933,Active,
4934,1,Harcourts Real Estate,,18-0000-0088,harcourts.com.au,Real estate/ property developer,,,,,,,,,,,,,Street,Parent,Harcourts Real Estate,4934,Active,
4935,1,Pacific International Hospital,,,,Medical and related services,PO Box 6103,"Boroko, NCD",Port Moresby,,,Papua New Guinea,PO Box 6103,"Boroko, NCD",Port Moresby,,,Papua New Guinea,Street,Parent,Pacific International Hospital,4935,Active,
4936,1,YDR Chartered Loss Adjusters,,,www.ydr.net.au,Financial services,134 Goodwood Road,,Goodwood,SA,5034,Australia,134 Goodwood Road,,Goodwood,SA,5034,Australia,Street,Parent,YDR Chartered Loss Adjusters,4936,Active,
4937,1,Mulpha Hotels Pty Ltd,,,,,,,,,,,,,,,,,Street,Parent,,,Active,
4938,0,Gilchrist Connell,,02-8240-8026,,Professional services,"Level 25, Norwich House",6-10 O'Connell Street,Sydney,NSW,2000,Australia,"Level 25, Norwich House",6-10 O'Connell Street,Sydney,NSW,2000,Australia,Street,Parent,Gilchrist Connell,4938,Active,Lawyers
4939,1,Trincomalee Pty. Ltd.,,,,Private client,14 South Terrace,,Kensington Gardens,SA,5068,Australia,14 South Terrace,,Kensington Gardens,SA,5068,Australia,Street,Parent,,,Active,
4940,1,Clifton Springs Golf Club,,03-5251-3391,,,92-94 Clearwater Drive,,Clifton Springs,VIC,3222,Australia,92-94 Clearwater Drive,,Clifton Springs,VIC,3222,Australia,Street,Parent,,,Active,
4941,0,Miller Superannuation Fund,,,,Super Fund,"C/- Bernard Croft, Crofts Chartered Accountants Pty Ltd",PO Box 215,NORTH SYDNEY,NSW,2059,,"C/- Bernard Croft, Crofts Chartered Accountants Pty Ltd",PO Box 215,NORTH SYDNEY,NSW,2059,,Street,Parent,Miller Superannuation Fund,4941,Active,
4942,1,JMOSC Consulting Group,,,www.jmosc.com.au,Professional services,"Level 5, City Central, Tower 2",121 King William Street,Adelaide,SA,5000,Australia,PO Box 1130,,Adelaide,SA,5001,Australia,Street,Parent,JMOSC Consulting Group,4942,Active,
4943,1,Foundation Wealth Advisors,,03-6244-8822,www.gwagroup.com.au,Financial services,1/9 Scott Street,,Bellerive,TAS,7018,Australia,1/9 Scott Street,,Bellerive,TAS,7018,Australia,Street,Parent,Foundation Wealth Advisors,4943,Active,
4944,1,Northern Maritime & Industrial Services Pty Ltd,,89471010,www.nmis.com.au,Engineering,,,,,,,PO Box 36042,,Winnellie,NT,820,,Postal,Parent,,,Active,
4945,1,Amoco Logistics Pty Ltd,,,,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
4946,1,Chipmunks Childcare Pty Ltd,,,,Hospitality,c/- Lusona Capital,"Suite 2, Level 2, 16-18 Cross Street",Double Bay,NSW,2028,,c/- Lusona Capital,"Suite 2, Level 2, 16-18 Cross Street",Double Bay,NSW,2028,,Street,Parent,Chipmunks Childcare Pty Ltd,4946,Active,
4947,1,Alternative Debt Solutions,,,,Financial services,Email: a.uppal@lusonacapital.com ,,,,,,Email: a.uppal@lusonacapital.com ,,,,,,Street,Parent,Alternative Debt Solutions,4947,Active,
4948,1,AFD Super Fund,,,,,Care of Holman Hodge,Level 5,420 King William Street,SA,5000,Australia,Care of Holman Hodge,Level 5,420 King William Street,SA,5000,Australia,Street,Parent,AFD Super Fund,4948,Active,
4949,1,EJD Super Fund,,,,,C/- Holman Hodge,"Level 5, 420 King William Street",Adelaide,SA,5000,Australia,C/- Holman Hodge,"Level 5, 420 King William Street",Adelaide,SA,5000,Australia,Street,Parent,,,Active,
4950,1,JF & BO Super Fund,,,,,Care of Holman Hodge,"Level 5, 420 King William Street",Adelaide,SA,5000,Australia,Care of Holman Hodge,"Level 5, 420 King William Street",Adelaide,SA,5000,Australia,Street,Parent,,,Active,
4951,1,Bigstone Capital,,,www.bigstonecapital.com.au,Financial services,"Suite 145 National Inovation Centre
Australia Technology Park",4 Cornwallis Street,Eveleigh,NSW,2015,Australia,"Suite 145 National Inovation Centre
Australia Technology Park",4 Cornwallis Street,Eveleigh,NSW,2015,Australia,Street,Parent,Bigstone Capital,4951,Active,
4952,1,Taarnby Pty Ltd,,,,Private client,61 Jerningham Street,,NORTH ADELAIDE,SA,5006,,61 Jerningham Street,,NORTH ADELAIDE,SA,5006,,Street,Parent,Taarnby Pty Ltd,4952,Active,
4953,1,Link Plus Pty Ltd,,,,Manufacturing,Care of KMT Partners,31 Hauteville Terrace,Eastwood,SA,5063,,Care of KMT Partners,31 Hauteville Terrace,Eastwood,SA,5063,,Street,Parent,,,Active,
4954,1,Forktree Finance Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,WAYVILLE,SA,5034,,craig@forktreefinance.com.au,,,,,,Postal,Parent,,,Active,
4955,1,Crest Community Baptist Church Inc.,,,,Not-for-profit and Charities,59 Johnston Road,,Bass Hill,NSW,2197,,59 Johnston Road,,Bass Hill,NSW,2197,,Street,Parent,,,Active,
4956,1,Phonelabs,,,www.phonelabs.net,Information technology,,,,,,,,,,,,,Street,Parent,,,Active,
4957,1,Laila Foundation,,,lailafoundation@yahoo.com.au,Not-for-profit and Charities,PO box 6103,,Boroko NCD III,*,,Papua New Guinea,PO box 6103,,Boroko NCD III,*,,Papua New Guinea,Street,Parent,Laila Foundation,4957,Active,
4958,1,P. Liddy Chartered Accountant,,02-9544-0722,,Financial services,"Suit 6, Level 2",64 Croydon Street,Cronulla,NSW,2230,Australia,"Suit 6, Level 2",64 Croydon Street,Cronulla,NSW,2230,Australia,Street,Parent,P. Liddy Chartered Accountant,4958,Active,
4959,1,The Moonshine Laboratory,,,,Professional services,,,,,,,,,,,,,Street,Parent,The Moonshine Laboratory,4959,Active,
4960,1,Profiling-Online,,,,Information technology,,,,,,,,,,,,,Street,Parent,Profiling-Online,4960,Active,
4961,1,International SOS (Niugini) Limited,,,,Medical and related services,Office Of Guinn Pkf,"Section 15, Lot 15,, Bernal Street",Port Moresby,National Capital District,,Papua New Guinea,Office Of Guinn Pkf,"Section 15, Lot 15,, Bernal Street",Port Moresby,National Capital District,,Papua New Guinea,Street,Parent,International SOS (Niugini) Limited,4961,Active,
4962,1,Unearthed Solutions,,,,Venture capital,"CORE Innovation Hub, Ground Floor",191 St Georges Terrace,Perth,WA,6000,Australia,"CORE Innovation Hub, Ground Floor",191 St Georges Terrace,Perth,WA,6000,Australia,Street,Parent,Unearthed Solutions,4962,Active,
4963,1,SustainSA,,,,Building and construction,71A Wattlebury Road,,Lower Mitcham,SA,5062,Australia,PO Box 97,,Torrens Park,SA,5062,Australia,Street,Parent,SustainSA,4963,Active,
4964,1,R. Meyers Nominees Pty Ltd,,,,Trust/ trustee,59 Boothby Street,,Panorama,SA,5041,,59 Boothby Street,,Panorama,SA,5041,,Street,Parent,,,Active,
4965,1,Phillip Mills Superannuation Pty Ltd,,,,,Care of Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,Australia,Care of Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
4966,1,SkyWriter Tech Pty Ltd,,04-3323-0870,,Information technology,7 Douglas Avenue,,Beulah Park,SA,5067,Australia,7 Douglas Avenue,,Beulah Park,SA,5067,Australia,Street,Parent,,,Active,
4967,1,Inline Tiling,,,www.inlinetiling.com.au,Building and construction,,,,SA,,Australia,,,,SA,,Australia,Street,Parent,,,Active,
4968,1,First National Real Estate Kimberley,,,www.kimberleyfirstnational.com.au,Real estate/ property developer,By email: Brad@kimberleyfirstnational.com.au,,,,,,By email: Brad@kimberleyfirstnational.com.au,,,,,,Street,Parent,,,Active,"Real estate agent
Rental manager"
4969,1,LeFevre Auto Repairs,,,,Mechanic,2 Veitch Road,,Osborne,SA,5017,,2 Veitch Road,,Osborne,SA,5017,,Street,Parent,,,Active,
4970,1,Australian Childcare Alliance,,,www.australianchildcarealliance.org.au,Industry Association,19 Fennell Street,,Parramatta,NSW,2150,,PO Box 660,,Parramatta,NSW,2124,,Street,Parent,,,Active,
4971,1,NT Motorcycle Centre Pty Ltd,,08-8039-0390,www.ntmotorcyclecentre.com.au,Car dealer/ rental,,,,,,,PO Box 36834,,Winnellie,NT,821,Australia,Postal,Parent,,,Active,
4972,1,Ben's Fencing SA Pty Ltd,,,,,,,,,,,,,,,,,Street,Parent,,,Active,
4973,1,Hapke Pty Ltd,,,,Mechanic,as trustee for the Hapke Trading Trust,"Care of Letcher Moroney, 46 Greenhill Road",Wayville,SA,5034,Australia,as trustee for the Hapke Trading Trust,"Care of Letcher Moroney, 46 Greenhill Road",Wayville,SA,5034,Australia,Street,Parent,,,Active,"Towing / auto recovery
Scrap metal
Recycling"
4974,1,Gum Pastoral Pty Ltd,,,,Farming and agriculture,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
4975,1,CommInsure,,18-0076-1067,www.comminsure.com.au,Bank,"InsuranceTech, Retail Advice","Level 7A, 11 Harbour Street",Sydney,NSW,2000,Australia,"InsuranceTech, Retail Advice","Level 7A, 11 Harbour Street",Sydney,NSW,2000,Australia,Street,Parent,CommInsure,4975,Active,"Banking
Insurance"
4976,1,Btp Vintners Pty Ltd,,,http://www.btpvintners.com.au/,Wine and viticulture,28 Jenke Road,,Marananga,SA,5355,Australia,PO Box 6126,,Linden Park,SA,5065,Australia,Postal,Parent,,,Active,Wine
4977,1,Holistically Living,,,,Medical and related services,By Email Only,hello@holisticallyliving.com.au,,SA,,,By Email Only,hello@holisticallyliving.com.au,,SA,,,Street,Parent,,,Active,Health
4978,1,Inspire Network Pty Ltd,,,,Education/ training provider,By email only,maegraith@gmail.com,,,,,By email only,maegraith@gmail.com,,,,,Street,Parent,Inspire Network Pty Ltd,4978,Active,
4979,1,The Albus Scout Corporation Pty Ltd,,,,,23-25 Connels Road,,Cronulla,NSW,2230,Australia,23-25 Connels Road,,Cronulla,NSW,2230,Australia,Street,Parent,,,Active,
4980,1,State Chambers,,,,,Level 36,52 Martin Place,Sydney,NSW,2000,Australia,Level 36,52 Martin Place,Sydney,NSW,2000,Australia,Street,Parent,State Chambers,4980,Active,
4981,1,Profile Group,,,,Real estate/ property developer,Duffield Real Estate,244 Grenfell Street,Adelaide,SA,5000,Australia,Duffield Real Estate,244 Grenfell Street,Adelaide,SA,5000,Australia,Street,Parent,,,Active,"Real estate agents
Property managers"
4982,1,Pelican Productions,,,http://www.pelicanproductions.com.au/,Entertainment,By Email: jen.frith@yahoo.com & scottkyliegreen@gmail.com,,,,,,By Email: jen.frith@yahoo.com & scottkyliegreen@gmail.com,,,,,,Street,Parent,,,Active,
4983,1,CBG Asset Management,,(6) 12-8599-1164,www.cbgam.com.au,Financial services,Level 3,8-10 Loftus St,SYDNEY,NSW,2000,Australia,PO Box R1874,,Royal Exchange,NSW,1225,Australia,Street,Parent,,,Active,
4984,1,Bruce & Stewart Lawyers,,02-9367-7588,www.baslaw.com.au,Professional services,Level 2,263 Clarence Street,SYDNEY,NSW,2000,Australia,Level 2,263 Clarence Street,SYDNEY,NSW,2000,Australia,Street,Parent,,,Active,
4985,1,Premia Private Wealth Office,,08-6311-2867,,Financial services,,,,,,,PO Box 7448,,Cloisters Square PO,WA,6850,Australia,Street,Parent,,,Active,
4986,1,T.D. & R.M. Bitmead Pty. Ltd. ,,,,Farming and agriculture,C/- Letcher Moroney,46 Greenhill Road,Wayville ,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville ,SA,5034,Australia,Street,Parent,,,Active,
4987,1,Parkapedia,,,parkapedia.stg.jaba.com.au,Information technology,By Email: neil@parkapiki.com,,,,,,Unit 4,2-6 Chapel Street,Norwood,SA ,5067,Australia,Street,Parent,,,Active,
4988,1,SA Ambulance Service (MedSTAR),,,,Government (inc Local),,,,,,,GPO Box 3,,Adelaide,SA,5001,,Postal,Parent,SA Ambulance Service (MedSTAR),4988,Active,
4989,1,Pegasus Research Pty Ltd,,,,Entertainment,PO Box 1311,,NEUTRAL BAY,NSW,2089,,PO Box 1311,,NEUTRAL BAY,NSW,2089,,Street,Parent,Pegasus Research Pty Ltd,4989,Active,
4990,1,Mind Evolved Pty Ltd,,,,Private client,,,,,,,C/-JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,Postal,Parent,,,Active,
4992,1,AMD Surveying Pty Ltd,,,,,,,,,,,C/- Symonds Ryan & Cornish,"Surveying and Subdivision Consultants
PO Box 320",Henley Beach,SA,5022,Australia,Postal,Parent,,,Active,
4993,1,Lift Rehabilitation,,,,Medical and related services,10 Price Avenue,,Lower Mitcham,SA,5062,Australia,c/- Bank of Queensland,121-129 Hutt Street,Adelaide,SA,5000,,Street,Parent,Lift Rehabilitation,4993,Active,
4995,1,Jomanic Pty Ltd,,,,Super Fund,C/- Letcher Moroney Chartered Accountants ,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney Chartered Accountants ,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
4996,1,N & E Davis Pty Ltd,,,,,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Postal,Parent,,,Active,
4997,1,G2 Industries Pty Ltd,,,,Private client,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
4998,1,Suziehowdo Industries Pty Ltd,,04-2529-7937,http://www.australianonlinecarparts.com.au/,Retailing,Unit 2,2 Brown Street,Kiama,NSW,2533,Australia,Unit 2,2 Brown Street,Kiama,NSW,2533,Australia,Street,Parent,,,Active,
4999,1,BTL Nominees Pty Ltd,,,,Trust/ trustee,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,C/- JGC Partners,"Level 17, 9 Castlereagh Street",Sydney,NSW,2000,Australia,Street,Parent,,,Active,
5000,1,Waymac Air Services Pty Ltd,,,,,,,,,,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,Australia,Postal,Parent,,,Active,
5001,1,Prime Property SA Pty Ltd,,,,,By email only: guido.auchli@ranford-consulting.com,,,,,,By email only: guido.auchli@ranford-consulting.com,,,,,,Street,Parent,,,Active,
5002,1,Flinders Exploration Limited,,,,Mining,"Care of Michael Fox, KMT Partners",PO Box 781,Kent Town,SA,5071,Australia,"Care of Michael Fox, KMT Partners",PO Box 781,Kent Town,SA,5071,Australia,Street,Parent,,,Active,"Mining
Exploration
Public company"
5003,1,Creative Development Management Pty. Ltd.,,,,Medical and related services,Copy by email: tjew@ahaclinics.com.au,"Ground Floor, 67 Greenhill Road",Wayville,SA,5034,Australia,By email to Trevor Jew:,Trevor.Jew@adelaidemedsolutions.com.au,,,,,Street,Parent,,5003,Active,"Medical clinic management
Doctor
Health"
5004,1,Tenpastten - Sydney,,,tenpastten.com.au,Marketing,2/137 Reservoir Street,,SURRY HILLS,NSW,2010,Australia,2/137 Reservoir Street,,SURRY HILLS,NSW,2010,Australia,Street,Parent,,,Active,
5005,1,Paul Reader Snow Sports,,02-9262-3398,www.paulreader.com.au,Retailing,83 York Street,,Sydney,NSW,2000,Australia,83 York Street,,Sydney,NSW,2000,Australia,Street,Parent,,,Active,
5006,1,Mosmo Living,,,http://www.mosmoliving.com.au/,Retailing,199 King William Road,,Hyde Park,SA,5061,Australia,199 King William Road,,Hyde Park,SA,5061,Australia,Street,Parent,,,Active,
5007,1,Airport Ground Services (AGS),,,,Aviation,PO Box 362,,Kingscote,SA,5223,,PO Box 362,,Kingscote,SA,5223,,Street,Parent,Airport Ground Services (AGS),5007,Active,
5008,1,King Group,,,,Hospitality,,,,,,,,,,,,,Street,Parent,,,Active,
5009,1,Beeblebrox Super Fund,,,,Super Fund,3/1625 Pacific Highway,,WAHROONGA,NSW,2076,,3/1625 Pacific Highway,,WAHROONGA,NSW,2076,,Street,Parent,Beeblebrox Super Fund,5009,Active,
5010,1,Families 4 Families Inc,,04-3338-8250,www.families4families.org.au,Not-for-profit and Charities,34 Dunloran Road,,Edwardstown,SA,5039,,31 Milan Terrace,,Stirling,SA,5152,Australia,Street,Parent,,,Active,
5011,1,5 Boomer Drive Pty Ltd,,,,Trust/ trustee,C/- Laity Morrow,"Level 1, 50 Pirie Street",Adelaide,SA,5000,Australia,C/- Laity Morrow,"Level 1, 50 Pirie Street",Adelaide,SA,5000,Australia,Street,Parent,,,Active,
5012,1,Freeman Ryan Pty Ltd,,02-9281-6488,http://www.frd.com.au/index.html,Building and construction,Ground Floor,105 Reservoir Street,Surry Hills,NSW,2010,Australia,"Care of Mr David Sharp, William Buck","Level 29, 66 Goulburn Street",Sydney,NSW,2000,Australia,Postal,Parent,,,Active,"Architecture
Museum design"
5013,1,Global Wagering Group,,,,Financial services,"Important Note
Sean Bartholomew Invoices to: Tracey Palmer (tpalmer@ventureequus.info) cc: sbartholomew@ventureequus.info ","Paul Horig Invoices to: Paul Horig
c/o PBI South Pacific Ltd 
By Email: paul@q10stats.com",Email: Tracey Palmer (tpalmer@ventureequus.info),,,,"Important Note
Sean Bartholomew Invoices to: Tracey Palmer (tpalmer@ventureequus.info) cc: sbartholomew@ventureequus.info ","Paul Horig Invoices to: Paul Horig
c/o PBI South Pacific Ltd 
By Email: paul@q10stats.com",Email: Tracey Palmer (tpalmer@ventureequus.info),,,,Street,Parent,Global Wagering Group,5013,Active,
5014,1,Residence Building Group,,,,,,,,,,,,,,,,,Street,Parent,Residence Building Group,5014,Active,
5015,1,Tasman Nominees Pty Ltd,,,,Trust/ trustee,C/- BCFR Chartered Accountants,"Suite 21, 168 Melbourne Street",North Adelaide,SA,5006,Australia,C/- BCFR Chartered Accountants,"Suite 21, 168 Melbourne Street",North Adelaide,SA,5006,Australia,Street,Parent,,,Active,
5016,1,Rendell & Co Property Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,,Street,Parent,,,Active,
5017,1,Graeme Dyke Nominees Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,,C/- Letcher Moroney Chartered Accountants,46 Greenhill Road,Wayville,SA,5034,,Street,Parent,,,Active,
5018,1,SelectAG Services Pty Ltd,,04-0765-4994,,,Unit 3,4 Simper Crescent,Mount Barker,SA,5251,Australia,Unit 3,4 Simper Crescent,Mount Barker,SA,5251,Australia,Street,Parent,SelectAG Services Pty Ltd,5018,Active,
5019,1,Sargent Masters Superannuation Fund,,,,Super Fund,"Care of Andy Brown, Johnston Grocke","Level 1, 225 Greenhill Road",Dulwich,SA,5065,Australia,"Care of Andy Brown, Johnston Grocke","Level 1, 225 Greenhill Road",Dulwich,SA,5065,Australia,Street,Parent,,,Active,SMSF
5021,1,McGough Holdings Pty Ltd,,,,Trust/ trustee,113 Cross Road,,Hawthorn,SA,5062,Australia,113 Cross Road,,Hawthorn,SA,5062,Australia,Street,Parent,,,Active,
5022,1,Martino Enterprises Pty Ltd,,,,Building and construction,Care of Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Care of Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,Equipment rental
5023,1,iCacti Holdings Pty Ltd,,,,Trust/ trustee,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,C/- Letcher Moroney,46 Greenhill Road,Wayville,SA,5034,Australia,Street,Parent,,,Active,
5024,1,ACRWORLD Pty Limited,,02-8079-0911,www.acrworld.com,Professional services,"Level 13, 6-10 O'Connell Street",,Sydney,NSW,2000,Australia,PO Box R1078,,Royal Exchange,NSW,1225,Australia,Postal,Parent,ACRWORLD,5024,Active,"Recruitment
On-hire
Staffing"
5025,1,Atlasvet Pty Ltd,,,,Vetinary,,,,,,,Care of McCormack Accountants & Advisors,"Level 3, 29 King William Street",Adelaide,SA,5000,Australia,Postal,Parent,,,Active,
